name,time,application_id,device_id,measurement_id,value_float
Seasonal_Storage_System,2024-08-05T03:32:00.281Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:33:00.275Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:34:00.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:35:00.276Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:36:00.279Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:37:00.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:38:00.276Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:39:00.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:40:00.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:41:00.276Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:42:00.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:43:00.276Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:44:00.277Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:45:00.387Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:46:00.444Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:47:00.475Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:48:00.525Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:49:00.528Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:50:00.542Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:51:00.566Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:52:00.61Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:53:00.627Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:54:00.625Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:55:00.625Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:56:00.646Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:57:00.62Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:58:00.625Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T03:59:00.626Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:00:00.626Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:01:00.625Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:02:00.626Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:03:00.677Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:04:00.634Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:05:00.629Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:06:00.628Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:07:00.629Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:08:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:09:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:10:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:11:00.566Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:12:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:13:00.566Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:14:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:15:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:16:00.565Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:17:00.638Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:18:00.693Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:19:00.726Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:20:00.767Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:21:00.814Z,Water Plant,Drain,Drain High Level Switch,0.0
Seasonal_Storage_System,2024-08-05T04:22:00.876Z,Water Plant,Drain,Drain High Level Switch,0.0
