sep=,
"Time","Electrolyser Power (W)","Electrolyser Production Rate (%)","Hydrogen Flow Rate (NL/h)","Electrolyser Stack Voltage (V)","Electrolyser Stack Current (A)","Container PV Power (W)"
2024-07-10 14:36:32,2489,89,456,42.0,47.4,2126
2024-07-10 14:36:33,2370,90,456,42.0,47.4,2156
2024-07-10 14:36:34,2370,91,458,42.0,47.6,2181
2024-07-10 14:36:35,2370,91,462,42.0,48.0,2190
2024-07-10 14:36:36,2370,93,463,42.1,48.2,2222
2024-07-10 14:36:37,2370,96,464,42.1,48.3,2307
2024-07-10 14:36:38,2438,100,469,42.1,48.8,2412
2024-07-10 14:36:39,2438,100,472,42.2,49.1,2525
2024-07-10 14:36:40,2438,100,473,42.2,49.2,2555
2024-07-10 14:36:41,2438,100,474,42.2,49.2,2525
2024-07-10 14:36:42,2438,100,474,42.2,49.3,2394
2024-07-10 14:36:43,2486,100,479,42.2,49.8,2462
2024-07-10 14:36:44,2486,100,479,42.3,49.8,2582
2024-07-10 14:36:45,2486,100,481,42.3,50.0,2776
2024-07-10 14:36:46,2486,100,484,42.3,50.3,2835
2024-07-10 14:36:47,2486,100,490,42.4,50.9,2959
2024-07-10 14:36:48,2556,100,491,42.4,51.0,3206
2024-07-10 14:36:49,2556,100,491,42.4,51.0,3526
2024-07-10 14:36:50,2556,100,491,42.4,51.1,3775
2024-07-10 14:36:51,2556,100,493,42.4,51.3,3455
2024-07-10 14:36:52,2556,100,497,42.4,51.7,3638
2024-07-10 14:36:53,2603,100,498,42.5,51.8,3622
2024-07-10 14:36:54,2603,100,503,42.5,52.3,3509
2024-07-10 14:36:55,2603,100,505,42.5,52.5,3596
2024-07-10 14:36:56,2603,100,506,42.5,52.6,3613
2024-07-10 14:36:57,2603,100,506,42.6,52.7,3841
2024-07-10 14:36:58,2654,100,509,42.6,52.9,3791
2024-07-10 14:36:59,2654,100,509,42.6,52.9,4023
2024-07-10 14:37:00,2654,100,510,42.6,53.0,4051
2024-07-10 14:37:01,2654,100,510,42.6,53.1,4365
2024-07-10 14:37:02,2654,100,510,42.6,53.1,4194
2024-07-10 14:37:03,2660,100,510,42.6,53.0,4077
2024-07-10 14:37:04,2660,100,510,42.6,53.0,3669
2024-07-10 14:37:05,2660,100,509,42.6,53.0,3655
2024-07-10 14:37:06,2660,100,509,42.5,52.9,3380
2024-07-10 14:37:07,2660,100,509,42.5,52.9,3475
2024-07-10 14:37:08,2654,100,509,42.5,52.9,3519
2024-07-10 14:37:09,2654,100,510,42.5,53.0,3373
2024-07-10 14:37:10,2654,100,510,42.5,53.0,3451
2024-07-10 14:37:11,2654,100,510,42.5,53.1,3405
2024-07-10 14:37:12,2654,100,510,42.5,52.9,3182
2024-07-10 14:37:13,2653,100,508,42.5,52.9,2861
2024-07-10 14:37:14,2653,100,509,42.5,52.9,3004
2024-07-10 14:37:15,2653,100,509,42.5,53.0,3840
2024-07-10 14:37:16,2653,100,509,42.5,53.0,3728
2024-07-10 14:37:17,2653,100,510,42.5,53.0,3728
2024-07-10 14:37:18,2655,100,510,42.5,53.1,3568
2024-07-10 14:37:19,2655,100,510,42.5,53.1,3339
2024-07-10 14:37:20,2655,100,511,42.5,53.1,3169
2024-07-10 14:37:21,2655,100,511,42.5,53.1,2979
2024-07-10 14:37:22,2655,100,511,42.5,53.1,2926
2024-07-10 14:37:23,2661,100,511,42.5,53.1,3044
2024-07-10 14:37:24,2661,100,510,42.5,53.0,3044
2024-07-10 14:37:25,2661,100,510,42.5,53.0,3166
2024-07-10 14:37:26,2661,100,510,42.5,53.0,3107
2024-07-10 14:37:27,2661,100,510,42.5,53.1,3162
2024-07-10 14:37:28,2656,100,510,42.5,53.1,3006
2024-07-10 14:37:29,2656,100,510,42.5,53.0,2801
2024-07-10 14:37:30,2656,100,511,42.5,53.1,2772
2024-07-10 14:37:31,2656,100,511,42.5,53.1,3535
2024-07-10 14:37:32,2656,100,512,42.5,53.2,4072
2024-07-10 14:37:33,2652,100,509,42.5,52.9,4180
2024-07-10 14:37:34,2652,100,509,42.5,52.9,3527
2024-07-10 14:37:35,2652,100,510,42.5,53.0,3708
2024-07-10 14:37:36,2652,100,510,42.5,53.0,3742
2024-07-10 14:37:37,2652,100,511,42.5,53.1,3536
2024-07-10 14:37:38,2660,100,511,42.5,53.2,3122
2024-07-10 14:37:39,2660,100,511,42.5,53.2,3652
2024-07-10 14:37:40,2660,100,512,42.5,53.2,3847
2024-07-10 14:37:41,,,,,,3883
2024-07-10 14:37:42,2660,100,511,42.5,53.2,3489
2024-07-10 14:37:43,2654,100,511,42.5,53.0,3449
2024-07-10 14:37:44,2654,100,510,42.5,53.0,3330
2024-07-10 14:37:45,2654,100,510,42.5,53.1,3670
2024-07-10 14:37:46,2654,100,510,42.5,53.0,4055
2024-07-10 14:37:47,,100,510,42.5,53.0,4272
2024-07-10 14:37:48,2654,100,511,42.5,53.1,4530
2024-07-10 14:37:49,2658,100,511,42.5,53.1,5044
2024-07-10 14:37:50,2658,100,511,42.5,53.2,5063
2024-07-10 14:37:51,2658,100,511,42.5,53.2,4750
2024-07-10 14:37:52,,100,511,42.4,53.1,4615
2024-07-10 14:37:53,2656,100,511,42.4,53.1,4426
2024-07-10 14:37:54,2656,100,510,42.4,53.0,4280
2024-07-10 14:37:55,,100,510,42.4,53.0,4122
2024-07-10 14:37:56,2656,100,510,42.4,53.1,4198
2024-07-10 14:37:57,2656,,,,,4362
2024-07-10 14:37:58,2656,100,510,42.4,53.1,4154
2024-07-10 14:37:59,2657,100,511,42.4,53.1,4218
2024-07-10 14:38:00,2657,100,511,42.4,53.1,4074
2024-07-10 14:38:01,2657,100,511,42.4,53.1,3962
2024-07-10 14:38:02,2657,100,511,42.4,53.2,4181
2024-07-10 14:38:03,2657,100,511,42.4,53.2,3804
2024-07-10 14:38:04,2662,100,512,42.4,53.2,3677
2024-07-10 14:38:05,2662,100,511,42.4,53.2,3701
2024-07-10 14:38:06,2662,100,510,42.4,53.0,3946
2024-07-10 14:38:07,2662,100,510,42.4,53.0,3946
2024-07-10 14:38:08,2662,100,510,42.4,53.0,3985
2024-07-10 14:38:09,2654,100,510,42.4,53.1,4385
2024-07-10 14:38:10,2654,100,511,42.4,53.1,4384
2024-07-10 14:38:11,2654,100,511,42.4,53.1,4093
2024-07-10 14:38:12,2654,100,511,42.4,53.2,4038
2024-07-10 14:38:13,2654,100,511,42.4,53.1,4236
2024-07-10 14:38:14,2661,100,512,42.4,53.2,4316
2024-07-10 14:38:15,2661,100,512,42.4,53.3,4268
2024-07-10 14:38:16,2661,100,512,42.4,53.3,4137
2024-07-10 14:38:17,2661,100,511,42.4,53.1,4307
2024-07-10 14:38:18,2661,100,510,42.4,53.1,4193
2024-07-10 14:38:19,2654,100,511,42.4,53.1,3997
2024-07-10 14:38:20,2654,100,511,42.4,53.1,4010
2024-07-10 14:38:21,2654,100,511,42.4,53.2,4058
2024-07-10 14:38:22,2654,100,512,42.4,53.2,4158
2024-07-10 14:38:23,2654,100,510,42.4,53.1,4151
2024-07-10 14:38:24,2653,100,510,42.4,53.1,3942
2024-07-10 14:38:25,2653,100,511,42.4,53.1,3942
2024-07-10 14:38:26,2653,100,511,42.4,53.1,4010
2024-07-10 14:38:27,2653,100,511,42.4,53.1,4002
2024-07-10 14:38:28,2653,100,511,42.4,53.2,4018
2024-07-10 14:38:29,2658,100,511,42.4,53.2,4347
2024-07-10 14:38:30,2658,100,512,42.4,53.2,4660
2024-07-10 14:38:31,2658,100,512,42.4,53.2,4478
2024-07-10 14:38:32,2658,100,511,42.4,53.2,4435
2024-07-10 14:38:33,2658,100,511,42.4,53.2,4413
2024-07-10 14:38:34,2658,100,512,42.4,53.2,4488
2024-07-10 14:38:35,2658,100,511,42.3,53.2,4657
2024-07-10 14:38:36,2658,100,510,42.3,53.0,4677
2024-07-10 14:38:37,2658,100,510,42.3,53.0,4717
2024-07-10 14:38:38,2658,100,510,42.3,53.0,4609
2024-07-10 14:38:39,2651,100,510,42.3,53.1,4591
2024-07-10 14:38:40,2651,100,511,42.3,53.1,4763
2024-07-10 14:38:41,2651,100,512,42.3,53.2,4873
2024-07-10 14:38:42,2651,100,512,42.3,53.2,4704
2024-07-10 14:38:43,2651,100,512,42.3,53.3,4503
2024-07-10 14:38:44,2662,100,513,42.3,53.3,4729
2024-07-10 14:38:45,2662,100,512,42.3,53.2,4854
2024-07-10 14:38:46,2662,100,512,42.3,53.2,4936
2024-07-10 14:38:47,2662,100,511,42.3,53.1,4746
2024-07-10 14:38:48,2662,100,511,42.3,53.2,4503
2024-07-10 14:38:49,2656,100,512,42.3,53.2,4635
2024-07-10 14:38:50,2656,100,512,42.3,53.2,4643
2024-07-10 14:38:51,2656,100,512,42.3,53.2,4525
2024-07-10 14:38:52,2656,100,511,42.3,53.1,4610
2024-07-10 14:38:53,2656,100,510,42.3,53.0,4822
2024-07-10 14:38:54,2649,100,510,42.3,53.0,4822
2024-07-10 14:38:55,2649,100,510,42.3,53.0,4892
2024-07-10 14:38:56,2649,100,510,42.3,53.1,4410
2024-07-10 14:38:57,2649,100,510,42.3,53.2,4244
2024-07-10 14:38:58,2649,100,513,42.3,53.3,4403
2024-07-10 14:38:59,2666,100,513,42.3,53.4,4375
2024-07-10 14:39:00,2666,100,512,42.3,53.3,4308
2024-07-10 14:39:01,2666,100,510,42.3,53.1,4171
2024-07-10 14:39:02,2666,100,511,42.3,53.1,4216
2024-07-10 14:39:03,2666,100,511,42.3,53.1,4520
2024-07-10 14:39:04,2653,100,511,42.3,53.2,4581
2024-07-10 14:39:05,2653,100,511,42.3,53.2,4629
2024-07-10 14:39:06,2653,100,512,42.3,53.2,4822
2024-07-10 14:39:07,2653,100,512,42.3,53.2,4740
2024-07-10 14:39:08,2653,100,512,42.3,53.2,4679
2024-07-10 14:39:09,2658,100,512,42.3,53.3,4957
2024-07-10 14:39:10,2658,100,511,42.3,53.2,4999
2024-07-10 14:39:11,2658,100,511,42.3,53.1,4989
2024-07-10 14:39:12,2658,100,510,42.3,53.1,4968
2024-07-10 14:39:13,2658,100,510,42.3,53.1,4962
2024-07-10 14:39:14,2651,100,511,42.3,53.1,4957
2024-07-10 14:39:15,2651,100,511,42.3,53.1,4964
2024-07-10 14:39:16,2651,100,512,42.3,53.2,4980
2024-07-10 14:39:17,2651,100,512,42.3,53.3,4973
2024-07-10 14:39:18,2651,100,512,42.3,53.3,4987
2024-07-10 14:39:19,2662,100,513,42.3,53.4,4955
2024-07-10 14:39:20,2662,100,512,42.3,53.2,4904
2024-07-10 14:39:21,2662,100,511,42.2,53.1,4980
2024-07-10 14:39:22,2662,100,511,42.2,53.2,4842
2024-07-10 14:39:23,2662,100,512,42.3,53.2,4753
2024-07-10 14:39:24,2655,100,512,42.2,53.2,4851
2024-07-10 14:39:25,2655,100,512,42.2,53.2,4335
2024-07-10 14:39:26,2655,100,512,42.2,53.3,3996
2024-07-10 14:39:27,2655,100,511,42.2,53.1,3612
2024-07-10 14:39:28,2655,100,510,42.2,53.0,3340
2024-07-10 14:39:29,2647,100,510,42.2,53.1,3535
2024-07-10 14:39:30,2647,100,511,42.2,53.1,4231
2024-07-10 14:39:31,2647,100,511,42.2,53.1,4265
2024-07-10 14:39:32,2647,100,512,42.2,53.2,3707
2024-07-10 14:39:33,2647,100,512,42.2,53.2,3920
2024-07-10 14:39:34,2658,100,512,42.2,53.3,3865
2024-07-10 14:39:35,2658,100,513,42.2,53.3,4208
2024-07-10 14:39:36,2658,100,512,42.2,53.3,4249
2024-07-10 14:39:37,2658,100,513,42.2,53.3,4209
2024-07-10 14:39:38,2658,100,511,42.2,53.1,4481
2024-07-10 14:39:39,2651,100,511,42.2,53.1,4423
2024-07-10 14:39:40,2651,100,511,42.2,53.2,4729
2024-07-10 14:39:41,2651,100,512,42.2,53.2,4729
2024-07-10 14:39:42,2651,100,512,42.2,53.2,4796
2024-07-10 14:39:43,2651,100,512,42.2,53.2,4861
2024-07-10 14:39:44,2656,100,512,42.2,53.3,4913
2024-07-10 14:39:45,2656,100,512,42.2,53.3,4973
2024-07-10 14:39:46,2656,100,512,42.2,53.2,4944
2024-07-10 14:39:47,2656,100,512,42.2,53.2,4940
2024-07-10 14:39:48,2656,100,511,42.2,53.1,4978
2024-07-10 14:39:49,2649,100,511,42.2,53.1,4958
2024-07-10 14:39:50,2649,100,511,42.2,53.1,5044
2024-07-10 14:39:51,2649,100,511,42.2,53.1,5046
2024-07-10 14:39:52,2649,100,511,42.2,53.2,5053
2024-07-10 14:39:53,2649,100,511,42.2,53.2,5059
2024-07-10 14:39:54,2654,100,513,42.2,53.3,5069
2024-07-10 14:39:55,2654,100,513,42.2,53.3,5061
2024-07-10 14:39:56,2654,100,514,42.2,53.4,5052
2024-07-10 14:39:57,2654,100,513,42.2,53.3,5057
2024-07-10 14:39:58,2654,100,511,42.2,53.1,5017
2024-07-10 14:39:59,2651,100,511,42.2,53.1,5007
2024-07-10 14:40:00,2651,100,511,42.2,53.2,4978
2024-07-10 14:40:01,2651,100,511,42.2,53.2,4725
2024-07-10 14:40:02,2651,100,512,42.2,53.3,4806
2024-07-10 14:40:03,2651,100,512,42.2,53.2,5014
2024-07-10 14:40:04,2655,100,512,42.2,53.3,5020
2024-07-10 14:40:05,2655,100,510,42.1,53.1,4896
2024-07-10 14:40:06,2655,100,510,42.1,53.1,4943
2024-07-10 14:40:07,2655,100,511,42.1,53.1,4966
2024-07-10 14:40:08,2655,100,511,42.1,53.1,4779
2024-07-10 14:40:09,2650,100,512,42.1,53.2,4780
2024-07-10 14:40:10,2650,100,512,42.2,53.3,4449
2024-07-10 14:40:11,2650,100,512,42.2,53.3,4412
2024-07-10 14:40:12,2650,100,513,42.2,53.3,4418
2024-07-10 14:40:13,2650,100,512,42.2,53.3,4302
2024-07-10 14:40:14,2657,100,513,42.1,53.3,4417
2024-07-10 14:40:15,2657,100,512,42.2,53.3,3944
2024-07-10 14:40:16,2657,100,512,42.1,53.2,3444
2024-07-10 14:40:17,2657,100,510,42.1,53.1,3535
2024-07-10 14:40:18,2657,100,510,42.1,53.1,3811
2024-07-10 14:40:19,2645,100,510,42.1,53.1,3984
2024-07-10 14:40:20,2645,100,511,42.1,53.1,4284
2024-07-10 14:40:21,2645,100,511,42.1,53.1,4290
2024-07-10 14:40:22,2645,100,512,42.1,53.2,3874
2024-07-10 14:40:23,2645,100,512,42.1,53.3,4378
2024-07-10 14:40:24,2656,100,513,42.1,53.3,4085
2024-07-10 14:40:25,2656,100,512,42.1,53.3,3406
2024-07-10 14:40:26,2656,100,513,42.1,53.3,3383
2024-07-10 14:40:27,2656,100,513,42.1,53.3,3674
2024-07-10 14:40:28,2656,100,512,42.1,53.2,3674
2024-07-10 14:40:29,2643,100,510,42.1,53.0,3795
2024-07-10 14:40:30,2643,100,510,42.1,53.0,4029
2024-07-10 14:40:31,2643,100,510,42.1,53.1,4054
2024-07-10 14:40:32,2643,100,512,42.1,53.2,3807
2024-07-10 14:40:33,2643,100,513,42.1,53.3,4290
2024-07-10 14:40:34,2659,100,513,42.1,53.4,4224
2024-07-10 14:40:35,2659,100,514,42.1,53.4,3547
2024-07-10 14:40:36,2659,100,513,42.1,53.3,3305
2024-07-10 14:40:37,2659,100,511,42.1,53.2,3267
2024-07-10 14:40:38,2659,100,511,42.1,53.1,3162
2024-07-10 14:40:39,2646,100,511,42.1,53.1,3154
2024-07-10 14:40:40,2646,100,511,42.1,53.1,3187
2024-07-10 14:40:41,2646,100,511,42.1,53.2,3233
2024-07-10 14:40:42,2646,100,512,42.1,53.2,3298
2024-07-10 14:40:43,2646,100,512,42.1,53.2,3176
2024-07-10 14:40:44,2651,100,512,42.1,53.2,2970
2024-07-10 14:40:45,2651,100,512,42.1,53.2,3088
2024-07-10 14:40:46,2651,100,512,42.1,53.2,3456
2024-07-10 14:40:47,2651,100,512,42.1,53.3,3749
2024-07-10 14:40:48,2651,100,512,42.1,53.2,
2024-07-10 14:40:49,2651,100,512,42.1,53.2,5326
2024-07-10 14:40:50,2654,100,512,42.1,53.3,5304
2024-07-10 14:40:51,2654,100,513,42.1,53.3,5063
2024-07-10 14:40:52,2654,100,512,42.1,53.2,4547
2024-07-10 14:40:53,2654,100,511,42.1,53.2,3862
2024-07-10 14:40:54,2645,100,510,42.0,53.0,3043
2024-07-10 14:40:55,2645,100,510,42.0,53.1,2819
2024-07-10 14:40:56,2645,100,510,42.0,53.1,2675
2024-07-10 14:40:57,2645,100,511,42.0,53.1,2040
2024-07-10 14:40:58,2645,85,512,42.1,53.3,1907
2024-07-10 14:40:59,2657,79,513,42.1,53.4,1860
2024-07-10 14:41:00,2657,78,458,41.5,47.6,
2024-07-10 14:41:01,2657,75,409,40.7,42.5,1802
2024-07-10 14:41:02,2657,74,405,40.8,42.1,1772
2024-07-10 14:41:03,2657,73,406,40.8,42.3,1749
2024-07-10 14:41:04,2075,72,395,40.7,41.0,1724
2024-07-10 14:41:05,2075,71,391,40.6,40.7,1700
2024-07-10 14:41:06,2075,70,388,40.6,40.4,1686
2024-07-10 14:41:07,2075,70,376,40.5,39.1,1679
2024-07-10 14:41:08,2075,70,372,40.4,38.6,1675
2024-07-10 14:41:09,1938,70,377,40.4,39.2,1678
2024-07-10 14:41:10,1938,70,379,40.5,39.4,1678
2024-07-10 14:41:11,1938,70,378,40.5,39.3,1690
2024-07-10 14:41:12,1938,71,377,40.4,39.0,1696
2024-07-10 14:41:13,1938,71,375,40.4,39.0,1696
2024-07-10 14:41:14,1946,71,375,40.4,39.0,1704
2024-07-10 14:41:15,1946,72,375,40.4,39.0,1725
2024-07-10 14:41:16,1946,72,382,40.5,39.7,1739
2024-07-10 14:41:17,1946,74,382,40.5,39.8,1764
2024-07-10 14:41:18,1946,75,382,40.5,39.7,1800
2024-07-10 14:41:19,1985,75,383,40.5,39.8,1811
2024-07-10 14:41:20,1985,77,387,40.6,40.2,1843
2024-07-10 14:41:21,1985,78,388,40.6,40.3,1864
2024-07-10 14:41:22,1985,80,389,40.6,40.4,1910
2024-07-10 14:41:23,1985,80,391,40.7,41.0,1921
2024-07-10 14:41:24,2054,81,397,40.7,41.3,1953
2024-07-10 14:41:25,2054,82,397,40.7,41.3,1979
2024-07-10 14:41:26,2054,84,397,40.7,41.3,2013
2024-07-10 14:41:27,2054,85,399,40.7,41.4,2038
2024-07-10 14:41:28,2054,85,401,40.8,41.7,2032
2024-07-10 14:41:29,2085,88,403,40.8,41.9,2106
2024-07-10 14:41:30,2085,92,405,40.8,42.1,2219
2024-07-10 14:41:31,2085,90,390,40.7,40.5,2170
2024-07-10 14:41:32,2085,91,394,40.9,41.0,2190
2024-07-10 14:41:33,2085,99,423,41.0,43.9,2370
2024-07-10 14:41:34,1941,100,416,41.0,43.3,2580
2024-07-10 14:41:35,1941,91,410,40.9,42.6,2184
2024-07-10 14:41:36,1941,86,416,41.0,43.3,2056
2024-07-10 14:41:37,1941,86,419,41.0,43.6,2055
2024-07-10 14:41:38,1941,86,421,41.0,43.7,2056
2024-07-10 14:41:39,1966,91,422,41.1,43.9,2193
2024-07-10 14:41:40,1966,93,427,41.1,44.4,2224
2024-07-10 14:41:41,1966,89,429,41.1,44.6,2143
2024-07-10 14:41:42,1966,91,429,41.1,44.6,2187
2024-07-10 14:41:43,1966,91,429,41.2,44.6,2188
2024-07-10 14:41:44,2018,85,433,41.2,45.1,2043
2024-07-10 14:41:45,2018,83,436,41.2,45.4,1987
2024-07-10 14:41:46,2018,81,436,41.2,45.4,1953
2024-07-10 14:41:47,2018,81,429,41.1,44.6,1934
2024-07-10 14:41:48,2018,79,416,41.0,43.2,1907
2024-07-10 14:41:49,1897,79,406,40.9,42.2,1904
2024-07-10 14:41:50,1897,80,412,40.9,42.8,1911
2024-07-10 14:41:51,1897,80,416,41.0,43.2,1922
2024-07-10 14:41:52,1897,81,413,40.9,42.9,1933
2024-07-10 14:41:53,1897,81,410,40.9,42.7,1933
2024-07-10 14:41:54,1918,81,413,41.0,43.2,1943
2024-07-10 14:41:55,1918,81,417,41.0,43.4,1955
2024-07-10 14:41:56,1918,82,419,41.0,43.6,1966
2024-07-10 14:41:57,1918,84,420,41.0,43.7,2009
2024-07-10 14:41:58,1918,87,420,41.0,43.6,2087
2024-07-10 14:41:59,1960,86,421,41.0,43.8,2072
2024-07-10 14:42:00,1960,85,426,41.1,44.3,2039
2024-07-10 14:42:01,1960,86,426,41.1,44.3,2061
2024-07-10 14:42:02,1960,87,428,41.1,44.5,2089
2024-07-10 14:42:03,1960,87,431,41.1,44.8,2089
2024-07-10 14:42:04,2018,91,432,41.2,44.9,2182
2024-07-10 14:42:05,2018,100,435,41.2,45.2,2407
2024-07-10 14:42:06,2018,99,437,41.2,45.4,2375
2024-07-10 14:42:07,2018,89,440,41.3,45.8,2144
2024-07-10 14:42:08,2018,87,440,41.3,45.7,2096
2024-07-10 14:42:09,2071,89,443,41.3,46.0,2126
2024-07-10 14:42:10,2071,90,445,41.3,46.3,2162
2024-07-10 14:42:11,2071,92,446,41.3,46.4,2207
2024-07-10 14:42:12,2071,91,448,41.4,46.6,2179
2024-07-10 14:42:13,2071,92,451,41.4,46.9,2198
2024-07-10 14:42:14,2142,92,456,41.4,47.4,2216
2024-07-10 14:42:15,2142,93,456,41.4,47.4,2241
2024-07-10 14:42:16,2142,100,456,41.5,47.4,2715
2024-07-10 14:42:17,2142,100,458,41.5,47.7,3468
2024-07-10 14:42:18,2142,100,461,41.5,47.9,3779
2024-07-10 14:42:19,2185,100,463,41.5,48.1,3781
2024-07-10 14:42:20,2185,100,465,41.6,48.3,3428
2024-07-10 14:42:21,2185,100,465,41.6,48.6,3539
2024-07-10 14:42:22,2185,100,471,41.6,49.0,4031
2024-07-10 14:42:23,2185,100,475,41.7,49.4,4731
2024-07-10 14:42:24,2244,100,475,41.7,49.4,4728
2024-07-10 14:42:25,2244,100,475,41.7,49.4,4194
2024-07-10 14:42:26,2244,100,476,41.7,49.5,3830
2024-07-10 14:42:27,2244,100,481,41.7,50.0,3791
2024-07-10 14:42:28,2244,100,482,41.7,50.1,3651
2024-07-10 14:42:29,2297,100,483,41.8,50.3,3524
2024-07-10 14:42:30,2297,100,487,41.8,50.6,3833
2024-07-10 14:42:31,2297,100,493,41.9,51.2,4112
2024-07-10 14:42:32,2297,100,492,41.9,51.2,4276
2024-07-10 14:42:33,2297,100,492,41.9,51.2,4049
2024-07-10 14:42:34,2351,100,496,41.9,51.5,3673
2024-07-10 14:42:35,2351,100,497,41.9,51.7,3436
2024-07-10 14:42:36,2351,100,501,41.9,52.0,3467
2024-07-10 14:42:37,2351,100,501,42.0,52.1,3587
2024-07-10 14:42:38,2351,100,504,42.0,52.4,3808
2024-07-10 14:42:39,2397,100,504,42.0,52.4,3826
2024-07-10 14:42:40,2397,100,504,42.0,52.4,4111
2024-07-10 14:42:41,2397,100,504,42.0,52.4,4642
2024-07-10 14:42:42,2397,100,504,42.0,52.4,4766
2024-07-10 14:42:43,2397,100,505,42.0,52.4,4904
2024-07-10 14:42:44,2401,100,504,42.0,52.4,4743
2024-07-10 14:42:45,2401,100,504,42.0,52.5,4549
2024-07-10 14:42:46,2401,100,505,42.0,52.5,4436
2024-07-10 14:42:47,2401,100,504,42.0,52.4,4617
2024-07-10 14:42:48,2401,100,504,42.0,52.4,4760
2024-07-10 14:42:49,2398,100,504,42.0,52.4,4866
2024-07-10 14:42:50,2398,100,504,42.0,52.4,4866
2024-07-10 14:42:51,2398,100,504,42.0,52.4,4952
2024-07-10 14:42:52,2398,100,504,42.0,52.4,5094
2024-07-10 14:42:53,2398,100,504,42.0,52.5,5201
2024-07-10 14:42:54,2399,100,505,42.0,52.5,5247
2024-07-10 14:42:55,2399,100,504,42.0,52.4,5261
2024-07-10 14:42:56,2399,100,505,42.0,52.5,5268
2024-07-10 14:42:57,2399,100,504,42.0,52.4,5263
2024-07-10 14:42:58,2399,100,506,42.0,52.6,5197
2024-07-10 14:42:59,2407,100,505,42.0,52.6,4924
2024-07-10 14:43:00,2407,100,506,42.0,52.6,4761
2024-07-10 14:43:01,2407,100,506,42.0,52.6,4797
2024-07-10 14:43:02,2407,100,506,42.0,52.6,4395
2024-07-10 14:43:03,2407,100,506,42.0,52.6,4521
2024-07-10 14:43:04,2408,100,505,42.0,52.5,4664
2024-07-10 14:43:05,2408,100,506,42.0,52.6,4744
2024-07-10 14:43:06,2408,100,506,42.0,52.6,4541
2024-07-10 14:43:07,2408,100,506,42.0,52.6,4150
2024-07-10 14:43:08,2408,100,506,42.0,52.6,4462
2024-07-10 14:43:09,2409,100,506,42.0,52.6,4691
2024-07-10 14:43:10,2409,100,506,42.0,52.6,4677
2024-07-10 14:43:11,2409,100,506,42.0,52.6,4798
2024-07-10 14:43:12,2409,100,506,42.0,52.6,4824
2024-07-10 14:43:13,2409,100,505,42.0,52.5,4994
2024-07-10 14:43:14,2407,100,505,42.0,52.5,5058
2024-07-10 14:43:15,2407,100,505,42.0,52.5,5082
2024-07-10 14:43:16,2407,100,505,42.0,52.5,5094
2024-07-10 14:43:17,2407,100,505,42.0,52.5,5091
2024-07-10 14:43:18,2407,100,506,42.0,52.6,5071
2024-07-10 14:43:19,2413,100,506,42.0,52.7,5083
2024-07-10 14:43:20,2413,100,507,42.0,52.7,5082
2024-07-10 14:43:21,2413,100,507,42.0,52.7,5072
2024-07-10 14:43:22,2413,100,507,42.0,52.7,5062
2024-07-10 14:43:23,2413,100,507,42.0,52.7,5049
2024-07-10 14:43:24,2415,100,507,42.0,52.7,5043
2024-07-10 14:43:25,2415,100,507,42.0,52.7,5031
2024-07-10 14:43:26,2415,100,507,42.0,52.7,5030
2024-07-10 14:43:27,2415,100,507,42.0,52.7,5029
2024-07-10 14:43:28,2415,100,507,42.0,52.8,5028
2024-07-10 14:43:29,2416,100,507,42.0,52.8,5023
2024-07-10 14:43:30,2416,100,507,42.0,52.8,5012
2024-07-10 14:43:31,2416,100,506,42.0,52.6,5005
2024-07-10 14:43:32,2416,100,506,42.0,52.7,4996
2024-07-10 14:43:33,2416,100,507,42.0,52.7,4988
2024-07-10 14:43:34,2412,100,507,42.0,52.7,4984
2024-07-10 14:43:35,2412,100,507,42.0,52.7,4984
2024-07-10 14:43:36,2412,100,507,42.0,52.7,4980
2024-07-10 14:43:37,2412,100,506,42.0,52.7,4977
2024-07-10 14:43:38,2412,100,507,42.0,52.7,4954
2024-07-10 14:43:39,2415,100,507,42.0,52.7,4957
2024-07-10 14:43:40,2415,100,507,42.0,52.7,4952
2024-07-10 14:43:41,2415,100,507,42.0,52.7,4947
2024-07-10 14:43:42,2415,100,507,42.0,52.7,4939
2024-07-10 14:43:43,2415,100,508,42.0,52.8,4926
2024-07-10 14:43:44,2421,100,508,42.0,52.8,4918
2024-07-10 14:43:45,2421,100,509,42.0,52.8,4914
2024-07-10 14:43:46,2421,100,508,42.0,52.8,4903
2024-07-10 14:43:47,2421,100,509,42.0,52.9,4899
2024-07-10 14:43:48,2421,100,509,42.0,52.9,4887
2024-07-10 14:43:49,2421,100,507,42.0,52.7,4894
2024-07-10 14:43:50,2421,100,508,42.0,52.8,4887
2024-07-10 14:43:51,2421,100,507,42.0,52.8,4882
2024-07-10 14:43:52,2421,100,508,42.0,52.8,4868
2024-07-10 14:43:53,2421,100,508,42.0,52.8,4856
2024-07-10 14:43:54,2419,100,508,42.0,52.9,4849
2024-07-10 14:43:55,2419,100,508,42.0,52.8,4846
2024-07-10 14:43:56,2419,100,508,42.0,52.7,4840
2024-07-10 14:43:57,2419,100,507,42.0,52.7,4839
2024-07-10 14:43:58,2419,100,507,42.0,52.7,4835
2024-07-10 14:43:59,2414,100,507,42.0,52.8,4822
2024-07-10 14:44:00,2414,100,507,42.0,52.7,4817
